class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
Peace,0.7800915837287903,0.8119390606880188,5.059258114670229e-07,0.0,0.7612007260322571,0.7621902823448181,-0.013622038066387177,0.0,0.7607705593109131,0.6952782273292542,-0.026462778449058533,0.0,0.7872321605682373,0.6696690320968628,-0.04223988205194473,0.0,0.8194014430046082,0.6801831126213074,-0.057867418974637985,0.0,0.8297231197357178,0.6453225016593933,-0.020784510299563408,0.0,0.8480107188224792,0.578235387802124,-0.04340531304478645,0.0,0.8644129037857056,0.5355471968650818,-0.05989919230341911,0.0,0.8824363350868225,0.5018824934959412,-0.07083848863840103,0.0,0.8561792373657227,0.6712033152580261,-0.030631940811872482,0.0,0.8705646991729736,0.5982891321182251,-0.056082967668771744,0.0,0.8814153671264648,0.5507667064666748,-0.07183052599430084,0.0,0.8939996957778931,0.5109241008758545,-0.07901272922754288,0.0,0.87432861328125,0.7105003595352173,-0.04169151186943054,0.0,0.8497276306152344,0.6743904948234558,-0.07281138002872467,0.0,0.8131847977638245,0.7029733061790466,-0.07337019592523575,0.0,0.7916654348373413,0.7316586971282959,-0.06410174816846848,0.0,0.8812063932418823,0.7549906373023987,-0.05409843102097511,0.0,0.8583506345748901,0.7163414359092712,-0.07482706010341644,0.0,0.8257584571838379,0.725608229637146,-0.06925076246261597,0.0,0.8043195009231567,0.7427388429641724,-0.059342410415410995,0.0
Peace,0.780259907245636,0.8171730041503906,3.0924863381187606e-07,0.0,0.7606332898139954,0.7660220265388489,-0.018100248649716377,0.0,0.7602687478065491,0.6989566683769226,-0.0324380099773407,0.0,0.7871800065040588,0.6728237867355347,-0.04909692332148552,0.0,0.8212847113609314,0.6754088997840881,-0.06479886174201965,0.0,0.8291370868682861,0.6438684463500977,-0.017858121544122696,0.0,0.8503645658493042,0.5736243724822998,-0.041573189198970795,0.0,0.8672581911087036,0.529905378818512,-0.058060046285390854,0.0,0.8860366344451904,0.4961978793144226,-0.06847713142633438,0.0,0.8571600317955017,0.6706809401512146,-0.026291867718100548,0.0,0.8718374967575073,0.5968971252441406,-0.05324641615152359,0.0,0.8820443749427795,0.5487592220306396,-0.06908434629440308,0.0,0.8945571780204773,0.5067764520645142,-0.07563573122024536,0.0,0.8763978481292725,0.7114779353141785,-0.037344396114349365,0.0,0.851323127746582,0.6734886169433594,-0.07203076779842377,0.0,0.8158438205718994,0.7042316794395447,-0.07407038658857346,0.0,0.7959707379341125,0.7317984700202942,-0.06482581794261932,0.0,0.8847104907035828,0.7577053308486938,-0.05012275651097298,0.0,0.8590153455734253,0.7156175374984741,-0.07283877581357956,0.0,0.8263387680053711,0.7275538444519043,-0.06825778633356094,0.0,0.806894063949585,0.7455010414123535,-0.05856764316558838,0.0
Peace,0.7791290283203125,0.8210217356681824,2.901150537581998e-07,0.0,0.7599998712539673,0.7678413391113281,-0.017257139086723328,0.0,0.7597625851631165,0.6989406943321228,-0.03087467886507511,0.0,0.7869439125061035,0.6727843284606934,-0.046887025237083435,0.0,0.8213273286819458,0.6780032515525818,-0.062034133821725845,0.0,0.8289459943771362,0.6439148187637329,-0.017103789374232292,0.0,0.8513513803482056,0.5740147233009338,-0.03933123126626015,0.0,0.8680874705314636,0.5315736532211304,-0.05451921746134758,0.0,0.8865704536437988,0.49791139364242554,-0.06413115561008453,0.0,0.8565302491188049,0.670990526676178,-0.025371111929416656,0.0,0.8716536164283752,0.5982479453086853,-0.050526585429906845,0.0,0.8822460770606995,0.5523632764816284,-0.06488946080207825,0.0,0.8951525688171387,0.5120143890380859,-0.0707176998257637,0.0,0.875629186630249,0.711978018283844,-0.036154791712760925,0.0,0.8514851331710815,0.6742311716079712,-0.06965946406126022,0.0,0.815375566482544,0.7057411074638367,-0.07172667980194092,0.0,0.7953806519508362,0.733191192150116,-0.06282973289489746,0.0,0.8835670948028564,0.758682370185852,-0.04850979894399643,0.0,0.8587636351585388,0.7166031002998352,-0.07047303020954132,0.0,0.8255420923233032,0.7300899028778076,-0.06590680778026581,0.0,0.8065521717071533,0.7491823434829712,-0.0565255805850029,0.0
Peace,0.7789624929428101,0.8225337862968445,2.709285524815641e-07,0.0,0.7599596977233887,0.7679204940795898,-0.017359452322125435,0.0,0.7608916759490967,0.7005138397216797,-0.031401317566633224,0.0,0.7900234460830688,0.6770468950271606,-0.047824371606111526,0.0,0.8245350122451782,0.6782153248786926,-0.06345760077238083,0.0,0.8293418884277344,0.6444637775421143,-0.018315058201551437,0.0,0.8515802025794983,0.5730698704719543,-0.040870483964681625,0.0,0.8677597641944885,0.5304394960403442,-0.056340541690588,0.0,0.886273205280304,0.49593594670295715,-0.06599724292755127,0.0,0.8565559983253479,0.6718854904174805,-0.026369210332632065,0.0,0.8722468018531799,0.5994304418563843,-0.05148592218756676,0.0,0.8828057050704956,0.5531095266342163,-0.0661541000008583,0.0,0.8957726955413818,0.5124473571777344,-0.07249372452497482,0.0,0.8754428029060364,0.7124637961387634,-0.03682795539498329,0.0,0.8539031744003296,0.6754463911056519,-0.07017045468091965,0.0,0.8171674013137817,0.7061923146247864,-0.07287681847810745,0.0,0.7955899238586426,0.7334214448928833,-0.06476392596960068,0.0,0.8840864896774292,0.75892174243927,-0.04877159371972084,0.0,0.8620061874389648,0.716132640838623,-0.07091332972049713,0.0,0.8269607424736023,0.7284608483314514,-0.06653977930545807,0.0,0.804690957069397,0.7467321157455444,-0.05745324492454529,0.0
Peace,0.7783886194229126,0.8102724552154541,6.111604875513876e-07,0.0,0.7604658007621765,0.7669195532798767,-0.013330445624887943,0.0,0.7605413794517517,0.7005051374435425,-0.025665413588285446,0.0,0.7874942421913147,0.6738051772117615,-0.04087882488965988,0.0,0.822844386100769,0.6794685125350952,-0.05603252723813057,0.0,0.8243861198425293,0.649243175983429,-0.022878373041749,0.0,0.8424516320228577,0.5784343481063843,-0.04583600535988808,0.0,0.8579539060592651,0.5330201983451843,-0.061459220945835114,0.0,0.8751230239868164,0.4974910318851471,-0.07132680714130402,0.0,0.851069986820221,0.6744532585144043,-0.03331878408789635,0.0,0.8699609637260437,0.595039427280426,-0.06004611402750015,0.0,0.8845653533935547,0.5433732271194458,-0.07686533778905869,0.0,0.9016727209091187,0.5008561611175537,-0.08433583378791809,0.0,0.8706662058830261,0.7126821875572205,-0.044532667845487595,0.0,0.8508756160736084,0.6755832433700562,-0.07746122032403946,0.0,0.8135319352149963,0.7064253687858582,-0.07845921814441681,0.0,0.792305052280426,0.7347596883773804,-0.06876615434885025,0.0,0.8801608085632324,0.7564802169799805,-0.05674489215016365,0.0,0.8625543713569641,0.7154854536056519,-0.07925136387348175,0.0,0.8296993374824524,0.7263306379318237,-0.07307298481464386,0.0,0.807816743850708,0.7447166442871094,-0.06219211965799332,0.0
Peace,0.7763705253601074,0.8279507160186768,2.346781542428289e-07,0.0,0.7535055875778198,0.7757680416107178,-0.018812062218785286,0.0,0.7542663812637329,0.7076919078826904,-0.029413416981697083,0.0,0.7881945371627808,0.6843066811561584,-0.04191945493221283,0.0,0.8235363960266113,0.6838930249214172,-0.05334135517477989,0.0,0.8119633793830872,0.6467181444168091,-0.009991480968892574,0.0,0.8282484412193298,0.5724413394927979,-0.029041245579719543,0.0,0.841670036315918,0.5260091423988342,-0.04193577542901039,0.0,0.8568428754806519,0.48952439427375793,-0.049615245312452316,0.0,0.8396190404891968,0.6684867739677429,-0.015675920993089676,0.0,0.8575900197029114,0.5921514630317688,-0.037193913012742996,0.0,0.8701969385147095,0.5441417694091797,-0.050599709153175354,0.0,0.8837502002716064,0.5052731037139893,-0.05583440139889717,0.0,0.8609903454780579,0.704961359500885,-0.024610400199890137,0.0,0.8484082221984863,0.670907199382782,-0.057592522352933884,0.0,0.8146474361419678,0.7039005160331726,-0.06237075477838516,0.0,0.7943326830863953,0.7331571578979492,-0.054800353944301605,0.0,0.8741828203201294,0.7486341595649719,-0.035017043352127075,0.0,0.8645079135894775,0.7086336016654968,-0.058438025414943695,0.0,0.8315206170082092,0.7252873182296753,-0.055598512291908264,0.0,0.8087007999420166,0.746350884437561,-0.047010697424411774,0.0
Peace,0.7764011025428772,0.836459755897522,3.156878847221378e-07,0.0,0.751765251159668,0.782076895236969,-0.01679326221346855,0.0,0.7527174353599548,0.7100679874420166,-0.026770295575261116,0.0,0.7882654666900635,0.6822704076766968,-0.039114970713853836,0.0,0.8227744698524475,0.6826759576797485,-0.05081089958548546,0.0,0.8082426190376282,0.6493707895278931,-0.012217932380735874,0.0,0.824230432510376,0.5726915597915649,-0.03153280168771744,0.0,0.8374986052513123,0.5258936882019043,-0.04471364617347717,0.0,0.8519010543823242,0.4880554676055908,-0.05275345593690872,0.0,0.8364144563674927,0.6703502535820007,-0.019224120303988457,0.0,0.855751633644104,0.5890266299247742,-0.04133937135338783,0.0,0.8674538731575012,0.5395454168319702,-0.05439862981438637,0.0,0.8797358870506287,0.4998399019241333,-0.05933090299367905,0.0,0.8583160638809204,0.7058757543563843,-0.02899407222867012,0.0,0.847793698310852,0.6681169867515564,-0.0618438683450222,0.0,0.8144943714141846,0.7044098973274231,-0.06547052413225174,0.0,0.7943789958953857,0.7365997433662415,-0.057128336280584335,0.0,0.8727192878723145,0.7485843896865845,-0.040049321949481964,0.0,0.8641881346702576,0.7057051658630371,-0.06254557520151138,0.0,0.8309672474861145,0.7225615978240967,-0.05851748213171959,0.0,0.8069291114807129,0.7437410950660706,-0.04936051368713379,0.0
Peace,0.7776594161987305,0.8435205817222595,2.95958898277604e-07,0.0,0.7502406239509583,0.7847292423248291,-0.01954060047864914,0.0,0.750320315361023,0.7175763845443726,-0.03013223595917225,0.0,0.7883889675140381,0.684271514415741,-0.042445603758096695,0.0,0.8243584632873535,0.6745498180389404,-0.05338449031114578,0.0,0.7898803353309631,0.6503962278366089,-0.010846186429262161,0.0,0.8006379008293152,0.5709531903266907,-0.029549792408943176,0.0,0.8087198138237,0.5208248496055603,-0.04130949452519417,0.0,0.8184998035430908,0.4797981381416321,-0.047643013298511505,0.0,0.820704996585846,0.6652443408966064,-0.015624427236616611,0.0,0.8376972675323486,0.5810562968254089,-0.03615116328001022,0.0,0.8482449650764465,0.5295946598052979,-0.047545891255140305,0.0,0.8609235286712646,0.48955559730529785,-0.05124828219413757,0.0,0.8460090756416321,0.696477472782135,-0.02371281199157238,0.0,0.8434513211250305,0.6625446677207947,-0.054900333285331726,0.0,0.8140179514884949,0.7019991874694824,-0.057534683495759964,0.0,0.796731173992157,0.7373054623603821,-0.04839760437607765,0.0,0.8649383783340454,0.736305832862854,-0.03342388942837715,0.0,0.8664072155952454,0.6965402960777283,-0.05316552147269249,0.0,0.8381458520889282,0.7179830074310303,-0.04755796864628792,0.0,0.817268431186676,0.7436436414718628,-0.037391506135463715,0.0
Peace,0.7827598452568054,0.8509963154792786,4.033956031435082e-07,0.0,0.7525634765625,0.795979917049408,-0.026726840063929558,0.0,0.7498401403427124,0.7339504957199097,-0.038829151540994644,0.0,0.7867749929428101,0.6912623643875122,-0.05075153335928917,0.0,0.820007860660553,0.6587159037590027,-0.060295470058918,0.0,0.7617671489715576,0.6507340669631958,-0.012987286783754826,0.0,0.7667685151100159,0.5704102516174316,-0.0310980211943388,0.0,0.7712656855583191,0.5194842219352722,-0.04233536496758461,0.0,0.7767115831375122,0.4764506220817566,-0.0480438768863678,0.0,0.795812726020813,0.6594305634498596,-0.013399612158536911,0.0,0.8087744116783142,0.5742735862731934,-0.03424729406833649,0.0,0.8188450932502747,0.5205870866775513,-0.04508703947067261,0.0,0.8298611640930176,0.4784400761127472,-0.04819079488515854,0.0,0.8246245980262756,0.6861045360565186,-0.017969878390431404,0.0,0.8290705680847168,0.6498501896858215,-0.05130264535546303,0.0,0.8089681267738342,0.6988804340362549,-0.05315593630075455,0.0,0.7968761324882507,0.7379412651062012,-0.042435698211193085,0.0,0.8483264446258545,0.7217206954956055,-0.024538207799196243,0.0,0.8549575209617615,0.6768166422843933,-0.046939149498939514,0.0,0.83705735206604,0.709158182144165,-0.041205234825611115,0.0,0.8243505954742432,0.7413469552993774,-0.02993645891547203,0.0
Peace,0.7874119281768799,0.8490551710128784,4.999230327484838e-07,0.0,0.7560132741928101,0.7991293668746948,-0.023862319067120552,0.0,0.7495592832565308,0.7384804487228394,-0.03659636527299881,0.0,0.782942533493042,0.6940000057220459,-0.04985442012548447,0.0,0.8147057890892029,0.6612244248390198,-0.06136950105428696,0.0,0.7557535171508789,0.6540723443031311,-0.014799249358475208,0.0,0.755081832408905,0.5730449557304382,-0.03327260538935661,0.0,0.756338357925415,0.523022472858429,-0.044358573853969574,0.0,0.7593686580657959,0.4808620810508728,-0.049709927290678024,0.0,0.7897583246231079,0.6583829522132874,-0.01652742736041546,0.0,0.8005384206771851,0.5728067755699158,-0.03625008463859558,0.0,0.8085355162620544,0.5192033648490906,-0.04667762666940689,0.0,0.817705512046814,0.47649985551834106,-0.049676354974508286,0.0,0.8194271922111511,0.6804142594337463,-0.02193843387067318,0.0,0.8251954913139343,0.6487292051315308,-0.05278633534908295,0.0,0.8091112375259399,0.6962835788726807,-0.05522218719124794,0.0,0.7996519207954407,0.7338626384735107,-0.04567183554172516,0.0,0.8439134955406189,0.7118797898292542,-0.029090743511915207,0.0,0.8506607413291931,0.6716100573539734,-0.04914143681526184,0.0,0.8352351188659668,0.7036886215209961,-0.04343477264046669,0.0,0.823717474937439,0.7360402941703796,-0.03265375643968582,0.0
