class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21
RightOpenHand,0.14902931451797485,0.5009190440177917,3.856779358102358e-07,0.0,0.2115984708070755,0.4618869423866272,-0.02493751235306263,0.0,0.2584373652935028,0.399114191532135,-0.03220278024673462,0.0,0.2857213616371155,0.34030407667160034,-0.03807590529322624,0.0,0.30674731731414795,0.30166876316070557,-0.043483421206474304,0.0,0.1948702037334442,0.28849130868911743,-0.00923454761505127,0.0,0.20306244492530823,0.20556475222110748,-0.021061843261122704,0.0,0.20369099080562592,0.15320497751235962,-0.033628176897764206,0.0,0.20308917760849,0.1091589629650116,-0.04345143213868141,0.0,0.15547193586826324,0.2819450795650482,-0.008307093754410744,0.0,0.14773042500019073,0.18825387954711914,-0.018770156428217888,0.0,0.1417999565601349,0.12855011224746704,-0.03268082067370415,0.0,0.13650627434253693,0.08316193521022797,-0.04331226646900177,0.0,0.12014283239841461,0.2931355834007263,-0.011028931476175785,0.0,0.10752968490123749,0.20743103325366974,-0.023744629696011543,0.0,0.10186703503131866,0.15279917418956757,-0.03735421225428581,0.0,0.09780527651309967,0.11050836741924286,-0.046729836612939835,0.0,0.08664757758378983,0.31895190477371216,-0.016401493921875954,0.0,0.06349384784698486,0.2589530050754547,-0.03061651811003685,0.0,0.05004817247390747,0.2161322832107544,-0.039309319108724594,0.0,0.040223702788352966,0.17752724885940552,-0.044426124542951584,0.0
RightOpenHand,0.18282169103622437,0.5213977098464966,2.511266643523413e-07,0.0,0.24405935406684875,0.4845307469367981,-0.02216620184481144,0.0,0.29028958082199097,0.4208332896232605,-0.025074250996112823,0.0,0.3199498653411865,0.3652121424674988,-0.0274779312312603,0.0,0.34164589643478394,0.33166706562042236,-0.029622899368405342,0.0,0.2335517257452011,0.3080928921699524,-0.0042405384592711926,0.0,0.24304641783237457,0.22643433511257172,-0.014208601787686348,0.0,0.24485452473163605,0.17406630516052246,-0.025686347857117653,0.0,0.2437819093465805,0.1303790807723999,-0.03568306192755699,0.0,0.1951110064983368,0.2974328100681305,-0.0047547598369419575,0.0,0.1898055523633957,0.20288147032260895,-0.015846986323595047,0.0,0.18599839508533478,0.1430581957101822,-0.030329609289765358,0.0,0.18077003955841064,0.09640471637248993,-0.041485100984573364,0.0,0.16072365641593933,0.30519500374794006,-0.009017976932227612,0.0,0.14884430170059204,0.21638049185276031,-0.022877562791109085,0.0,0.14543978869915009,0.16108939051628113,-0.03735489398241043,0.0,0.14235679805278778,0.11531685292720795,-0.04762637987732887,0.0,0.12826824188232422,0.3289627134799957,-0.015894778072834015,0.0,0.10594320297241211,0.2677900791168213,-0.03130601346492767,0.0,0.09280124306678772,0.22477127611637115,-0.04154391214251518,0.0,0.08372071385383606,0.18433091044425964,-0.048172540962696075,0.0
RightOpenHand,0.21043047308921814,0.5206526517868042,2.013312609960849e-07,0.0,0.272698312997818,0.4924752116203308,-0.02385856769979,0.0,0.3211187422275543,0.43388691544532776,-0.027348492294549942,0.0,0.3499165177345276,0.37949422001838684,-0.030007492750883102,0.0,0.3736632764339447,0.34987565875053406,-0.03261443227529526,0.0,0.26893770694732666,0.32474640011787415,-0.008123069070279598,0.0,0.2833087146282196,0.24662740528583527,-0.019345050677657127,0.0,0.2893092632293701,0.1976090371608734,-0.031167982146143913,0.0,0.29222023487091064,0.15550106763839722,-0.041286297142505646,0.0,0.23208099603652954,0.3110072910785675,-0.007819956168532372,0.0,0.23212501406669617,0.2164427489042282,-0.01887308433651924,0.0,0.2321641445159912,0.16002780199050903,-0.032781731337308884,0.0,0.23084299266338348,0.11434754729270935,-0.044028595089912415,0.0,0.19868749380111694,0.31511157751083374,-0.011179481633007526,0.0,0.19190509617328644,0.22882814705371857,-0.02530236542224884,0.0,0.19076509773731232,0.17664523422718048,-0.038638174533843994,0.0,0.18979795277118683,0.13296613097190857,-0.0483536459505558,0.0,0.16611160337924957,0.3346879184246063,-0.017334967851638794,0.0,0.14785154163837433,0.27322661876678467,-0.03316265344619751,0.0,0.13739311695098877,0.23054607212543488,-0.043022286146879196,0.0,0.13071566820144653,0.19073984026908875,-0.04957042634487152,0.0
RightOpenHand,0.2161010056734085,0.5204006433486938,3.329869002755004e-07,0.0,0.27841922640800476,0.49643099308013916,-0.024598680436611176,0.0,0.3292773365974426,0.4426828622817993,-0.0323927216231823,0.0,0.3594719469547272,0.38921216130256653,-0.03871583566069603,0.0,0.3838644027709961,0.3554532825946808,-0.044752370566129684,0.0,0.27733778953552246,0.3314492106437683,-0.012165323831140995,0.0,0.29501691460609436,0.254949688911438,-0.024893954396247864,0.0,0.30057671666145325,0.20553170144557953,-0.03723599761724472,0.0,0.30276885628700256,0.1637927144765854,-0.046506401151418686,0.0,0.24234040081501007,0.3182893693447113,-0.011189725250005722,0.0,0.2469887137413025,0.22680532932281494,-0.02203095331788063,0.0,0.24799662828445435,0.17028792202472687,-0.0339890718460083,0.0,0.2468559592962265,0.1256677508354187,-0.042931463569402695,0.0,0.2097199410200119,0.3214684724807739,-0.013706102967262268,0.0,0.20677028596401215,0.23725464940071106,-0.02558632753789425,0.0,0.20792487263679504,0.18538743257522583,-0.03622168302536011,0.0,0.20857256650924683,0.14354294538497925,-0.0436587817966938,0.0,0.1769179403781891,0.3388090431690216,-0.01896374113857746,0.0,0.1631747931241989,0.2777579128742218,-0.03113841824233532,0.0,0.15665563941001892,0.2361069619655609,-0.0371554009616375,0.0,0.15233370661735535,0.1987399309873581,-0.04069206491112709,0.0
RightOpenHand,0.21509520709514618,0.5198782682418823,3.655111129319266e-07,0.0,0.2773798406124115,0.4969463348388672,-0.026401836425065994,0.0,0.32695186138153076,0.4453854560852051,-0.03524470329284668,0.0,0.3575366139411926,0.39238160848617554,-0.042327720671892166,0.0,0.38276785612106323,0.3564474284648895,-0.04882202297449112,0.0,0.27899444103240967,0.3333887755870819,-0.015214660204946995,0.0,0.2975424826145172,0.25701841711997986,-0.028893720358610153,0.0,0.30405399203300476,0.20776323974132538,-0.04157846048474312,0.0,0.3077518343925476,0.16477712988853455,-0.051439814269542694,0.0,0.24387888610363007,0.3193615674972534,-0.014161979779601097,0.0,0.24832215905189514,0.22841641306877136,-0.02666802890598774,0.0,0.2502962052822113,0.1710694581270218,-0.039626605808734894,0.0,0.25061866641044617,0.1256999373435974,-0.04940318688750267,0.0,0.21123406291007996,0.3230573236942291,-0.0167682021856308,0.0,0.20840182900428772,0.24098461866378784,-0.03130849450826645,0.0,0.21024100482463837,0.18871542811393738,-0.04368087649345398,0.0,0.2116447240114212,0.1455478072166443,-0.051997628062963486,0.0,0.1784186065196991,0.340721994638443,-0.022117584943771362,0.0,0.16471609473228455,0.27868008613586426,-0.03774939477443695,0.0,0.15706878900527954,0.2364528477191925,-0.0464450865983963,0.0,0.15171515941619873,0.19729933142662048,-0.05162159353494644,0.0
RightOpenHand,0.19739219546318054,0.5268930196762085,4.1532791783538414e-07,0.0,0.258846640586853,0.4988638758659363,-0.02770107053220272,0.0,0.3086264133453369,0.44671422243118286,-0.03675101324915886,0.0,0.3391384184360504,0.3940685987472534,-0.04386023432016373,0.0,0.3634141981601715,0.3580470681190491,-0.05047133192420006,0.0,0.2588123083114624,0.3296966850757599,-0.015027090907096863,0.0,0.2747979164123535,0.2511383891105652,-0.028270138427615166,0.0,0.28072184324264526,0.20034463703632355,-0.04072582721710205,0.0,0.2841682732105255,0.15695016086101532,-0.050467658787965775,0.0,0.22273880243301392,0.31657522916793823,-0.013792135752737522,0.0,0.22532393038272858,0.22448232769966125,-0.026722442358732224,0.0,0.22641396522521973,0.1644665002822876,-0.040465790778398514,0.0,0.22650137543678284,0.11530640721321106,-0.050244927406311035,0.0,0.1895168125629425,0.3220245838165283,-0.016330339014530182,0.0,0.18600252270698547,0.23687323927879333,-0.03178659826517105,0.0,0.1869637668132782,0.18170613050460815,-0.045442257076501846,0.0,0.18806593120098114,0.13524441421031952,-0.0541284941136837,0.0,0.15647989511489868,0.3431505858898163,-0.021630816161632538,0.0,0.14049625396728516,0.28078240156173706,-0.03876115009188652,0.0,0.13182510435581207,0.23813748359680176,-0.04852806031703949,0.0,0.1258074790239334,0.19761449098587036,-0.05382433533668518,0.0
RightOpenHand,0.18445086479187012,0.5232857465744019,3.9205895063787466e-07,0.0,0.23984037339687347,0.48451346158981323,-0.02366299368441105,0.0,0.2811799645423889,0.4238796532154083,-0.03206998109817505,0.0,0.3094820976257324,0.3720698952674866,-0.03939540684223175,0.0,0.33250609040260315,0.337524950504303,-0.04679303988814354,0.0,0.22360050678253174,0.31803199648857117,-0.01736181601881981,0.0,0.23187904059886932,0.2387857735157013,-0.0323786586523056,0.0,0.23414193093776703,0.18694619834423065,-0.04625311866402626,0.0,0.23393501341342926,0.14186345040798187,-0.05725708603858948,0.0,0.18665796518325806,0.3098720908164978,-0.01960008218884468,0.0,0.18204942345619202,0.21511928737163544,-0.0332769900560379,0.0,0.17828215658664703,0.1548776775598526,-0.04794646427035332,0.0,0.172685444355011,0.10628616809844971,-0.05920589715242386,0.0,0.15338876843452454,0.3211936354637146,-0.024980908259749413,0.0,0.14106109738349915,0.23484013974666595,-0.040216926485300064,0.0,0.13394437730312347,0.17818620800971985,-0.05462382361292839,0.0,0.1271096169948578,0.1317591518163681,-0.06474161148071289,0.0,0.12163293361663818,0.3491355776786804,-0.03276573494076729,0.0,0.09631974995136261,0.29104629158973694,-0.04893218353390694,0.0,0.08137296140193939,0.25030025839805603,-0.05855857953429222,0.0,0.0700664222240448,0.212914377450943,-0.06457879394292831,0.0
RightOpenHand,0.17556414008140564,0.5192214250564575,3.491531117560953e-07,0.0,0.22570203244686127,0.47320687770843506,-0.019986191764473915,0.0,0.257312148809433,0.4049474000930786,-0.027820836752653122,0.0,0.2802239656448364,0.35058194398880005,-0.03555326908826828,0.0,0.30118903517723083,0.3120858073234558,-0.043464504182338715,0.0,0.19329887628555298,0.30450767278671265,-0.015039213933050632,0.0,0.19626876711845398,0.2232111394405365,-0.03064344823360443,0.0,0.194779634475708,0.1713416576385498,-0.044490035623311996,0.0,0.19065870344638824,0.12709051370620728,-0.05522429943084717,0.0,0.15849894285202026,0.30344414710998535,-0.01873229444026947,0.0,0.14521923661231995,0.2100038379430771,-0.03353109210729599,0.0,0.13520073890686035,0.14882366359233856,-0.04724961891770363,0.0,0.12424694746732712,0.09997895359992981,-0.057080600410699844,0.0,0.13003362715244293,0.3211314380168915,-0.02533470280468464,0.0,0.11077701300382614,0.2347184717655182,-0.04101615026593208,0.0,0.09954403340816498,0.1780797392129898,-0.05363435670733452,0.0,0.08904307335615158,0.1298842430114746,-0.06204672157764435,0.0,0.10606706887483597,0.35551413893699646,-0.034110065549612045,0.0,0.0799766555428505,0.29866448044776917,-0.050794027745723724,0.0,0.06341119110584259,0.2574896216392517,-0.059678949415683746,0.0,0.0496145635843277,0.21909025311470032,-0.06471478939056396,0.0
RightOpenHand,0.17718319594860077,0.5168373584747314,3.178228666911309e-07,0.0,0.22355414927005768,0.46859753131866455,-0.01677674800157547,0.0,0.2501208782196045,0.39622196555137634,-0.023436740040779114,0.0,0.27027463912963867,0.34083589911460876,-0.030663805082440376,0.0,0.2893145680427551,0.30239254236221313,-0.03870929777622223,0.0,0.18203631043434143,0.3024212718009949,-0.012647817842662334,0.0,0.18236151337623596,0.2202923744916916,-0.027680758386850357,0.0,0.17958712577819824,0.1693677455186844,-0.04161878675222397,0.0,0.17581823468208313,0.12483446300029755,-0.05256250128149986,0.0,0.1507771611213684,0.3026867210865021,-0.018152456730604172,0.0,0.13365542888641357,0.20821011066436768,-0.03157082200050354,0.0,0.1215612143278122,0.14846810698509216,-0.04560207948088646,0.0,0.10943572223186493,0.10002636909484863,-0.05634140595793724,0.0,0.12637263536453247,0.32138678431510925,-0.026187758892774582,0.0,0.10498388856649399,0.23539720475673676,-0.04064169153571129,0.0,0.091652050614357,0.17900200188159943,-0.053408365696668625,0.0,0.07895611971616745,0.12991385161876678,-0.06273218244314194,0.0,0.10623376071453094,0.35665780305862427,-0.03610037639737129,0.0,0.0783289298415184,0.3008110523223877,-0.051621757447719574,0.0,0.06111306697130203,0.25986814498901367,-0.05961965397000313,0.0,0.04638524353504181,0.22083231806755066,-0.06478406488895416,0.0
RightOpenHand,0.16750405728816986,0.514421284198761,3.949474489672866e-07,0.0,0.21976688504219055,0.46809184551239014,-0.022226259112358093,0.0,0.253581166267395,0.40098342299461365,-0.03195538371801376,0.0,0.2778613567352295,0.34699246287345886,-0.04123688116669655,0.0,0.29578161239624023,0.3089188039302826,-0.05087067559361458,0.0,0.18485568463802338,0.30447763204574585,-0.017318908125162125,0.0,0.1877443939447403,0.22249501943588257,-0.034264542162418365,0.0,0.1868239790201187,0.17071351408958435,-0.04944480210542679,0.0,0.18407848477363586,0.12611596286296844,-0.06067545711994171,0.0,0.14846636354923248,0.3024432957172394,-0.02024002932012081,0.0,0.1321161687374115,0.20737393200397491,-0.03514355048537254,0.0,0.1205182671546936,0.14731024205684662,-0.049956854432821274,0.0,0.10932687669992447,0.09989207983016968,-0.06088780611753464,0.0,0.11852917075157166,0.3187667429447174,-0.02619742415845394,0.0,0.09622636437416077,0.2347216010093689,-0.04165516421198845,0.0,0.08365389704704285,0.17966748774051666,-0.05488252639770508,0.0,0.07251989841461182,0.1329163908958435,-0.06396228820085526,0.0,0.09267351031303406,0.3508140742778778,-0.03452828526496887,0.0,0.06359147280454636,0.29422488808631897,-0.0500870980322361,0.0,0.0456564724445343,0.2542765140533447,-0.058074988424777985,0.0,0.031169280409812927,0.21613547205924988,-0.06291107088327408,0.0
